condition,seed,bin_idx,rollout,fall_step,tracking_error,epte_sp,v_x_mean,v_x_signed_mean,vfc,action_rate,term_reason,duty_factor,stride_freq_hz,stride_length_m
uniform,0,0,20,999,0.2597951591014862,0.2605353891849518,0.2918654680252075,0.29136374592781067,1.1654549837112427,0.25781169533729553,time_out,0.5607500076293945,2.9499998092651367,0.09876737743616104
uniform,0,0,21,999,0.1936718225479126,0.19447815418243408,0.23670625686645508,0.23394931852817535,0.9357972741127014,0.2441328465938568,time_out,0.6152499914169312,2.5,0.0935797244310379
uniform,0,0,22,999,0.27633440494537354,0.27705809473991394,0.2944905459880829,0.2935972511768341,1.1743890047073364,0.26088792085647583,time_out,0.562749981880188,2.9624998569488525,0.09910456091165543
uniform,0,0,23,999,0.3684956431388855,0.36912715435028076,0.1685016006231308,0.1668119877576828,0.6672479510307312,0.22788658738136292,time_out,0.659000039100647,2.125,0.07849975675344467
uniform,0,0,24,999,0.18590308725833893,0.1867171823978424,0.21744483709335327,0.2172868847846985,0.869147539138794,0.23682184517383575,time_out,0.6312500238418579,2.3249998092651367,0.09345673024654388
uniform,0,0,25,999,0.2959880530834198,0.2966921031475067,0.17691881954669952,0.17675581574440002,0.7070232629776001,0.22734655439853668,time_out,0.6554999351501465,2.1374998092651367,0.08269278705120087
uniform,0,0,26,999,0.5336663722991943,0.534132719039917,0.2157326191663742,0.2039564996957779,0.8158259987831116,0.2212395966053009,time_out,0.6077500581741333,2.1875,0.0932372584939003
uniform,0,0,27,999,0.20589055120944977,0.2066846787929535,0.27389204502105713,0.2735481858253479,1.0941927433013916,0.25620460510253906,time_out,0.6000000238418579,2.7750000953674316,0.09857591986656189
uniform,0,0,28,999,0.2232210487127304,0.22399784624576569,0.21936364471912384,0.21295112371444702,0.8518044948577881,0.23181867599487305,time_out,0.6290000081062317,2.2750000953674316,0.09360488504171371
uniform,0,0,29,999,0.3761237859725952,0.37674766778945923,0.33439210057258606,0.33423447608947754,1.3369379043579102,0.26806962490081787,time_out,0.5400000214576721,3.2874999046325684,0.10166828334331512
uniform,0,0,30,999,0.28462502360343933,0.28534039855003357,0.31049373745918274,0.30998650193214417,1.2399460077285767,0.2649711072444916,time_out,0.5640000104904175,3.0749998092651367,0.10080862790346146
uniform,0,0,31,999,0.18687884509563446,0.18769198656082153,0.2767329514026642,0.2766623795032501,1.1066495180130005,0.2568266987800598,time_out,0.5964999794960022,2.75,0.10060450434684753
uniform,0,0,32,999,0.19186058640480042,0.19266873598098755,0.27465513348579407,0.27457383275032043,1.0982953310012817,0.25351884961128235,time_out,0.5997499823570251,2.8625001907348633,0.09592097997665405
uniform,0,0,33,999,0.24855828285217285,0.2493097335100174,0.2912465035915375,0.29090532660484314,1.1636213064193726,0.2594112455844879,time_out,0.5874999761581421,2.8249998092651367,0.10297534614801407
