condition,seed,bin_idx,rollout,fall_step,tracking_error,epte_sp,v_x_mean,v_x_signed_mean,vfc,action_rate,term_reason,duty_factor,stride_freq_hz,stride_length_m
uniform,0,1,24,999,0.09759881347417831,0.09850122034549713,0.714667022228241,0.7145403623580933,0.9527205228805542,0.47734391689300537,time_out,0.6492500305175781,5.962499618530273,0.11983906477689743
uniform,0,1,25,999,0.08212150633335114,0.08303938806056976,0.7110348343849182,0.7109221816062927,0.9478962421417236,0.43109631538391113,time_out,0.6192499995231628,6.300000190734863,0.1128447875380516
uniform,0,1,26,999,0.07070625573396683,0.07163555175065994,0.7265080809593201,0.7263509631156921,0.9684679508209229,0.4557187855243683,time_out,0.6292499303817749,6.137499809265137,0.11834639310836792
uniform,0,1,27,999,0.08162537217140198,0.0825437530875206,0.7453417181968689,0.7452563643455505,0.993675172328949,0.48847123980522156,time_out,0.6499999761581421,5.9375,0.1255168616771698
uniform,0,1,28,999,0.0839383527636528,0.08485441654920578,0.7643406987190247,0.7642391324043274,1.0189855098724365,0.5205615758895874,time_out,0.6657500267028809,5.8125,0.13148200511932373
uniform,0,1,29,999,0.0718691498041153,0.07279728353023529,0.7308737635612488,0.7307557463645935,0.9743410348892212,0.4854876399040222,time_out,0.6495000123977661,5.875,0.12438395619392395
uniform,0,1,30,999,0.11603972315788269,0.11692368984222412,0.7177284955978394,0.717609167098999,0.9568122625350952,0.4228895306587219,time_out,0.6102499961853027,6.300000190734863,0.11390621215105057
uniform,0,1,31,999,0.06321145594120026,0.06414823979139328,0.7499549388885498,0.7498582601547241,0.999811053276062,0.5103535056114197,time_out,0.6572499871253967,5.875,0.12763544917106628
uniform,0,1,32,999,0.06452973186969757,0.06546520441770554,0.7225611209869385,0.7224795818328857,0.9633061289787292,0.5064437985420227,time_out,0.6642500162124634,5.8125,0.12429755926132202
uniform,0,1,33,999,0.08960451185703278,0.09051491320133209,0.7098823189735413,0.7097193002700806,0.9462924003601074,0.43092870712280273,time_out,0.606249988079071,6.425000190734863,0.11046214401721954
uniform,0,1,34,999,0.08342628180980682,0.08434285968542099,0.7236607074737549,0.7235398888587952,0.9647198915481567,0.42940792441368103,time_out,0.6062500476837158,6.287500381469727,0.11507591605186462
uniform,0,1,35,999,0.09543120115995407,0.09633577615022659,0.7202461957931519,0.7201220393180847,0.9601627588272095,0.4375600218772888,time_out,0.6115000247955322,6.275000095367432,0.11476048082113266
uniform,0,1,36,999,0.09176831692457199,0.0926765576004982,0.7574681639671326,0.7573500871658325,1.0098001956939697,0.43563583493232727,time_out,0.5977499485015869,6.375,0.11880001425743103
uniform,0,1,37,999,0.07061229646205902,0.0715416893362999,0.7506663203239441,0.7505918741226196,1.0007891654968262,0.502005398273468,time_out,0.6602499485015869,5.849999904632568,0.1283062994480133
uniform,0,1,38,999,0.07320095598697662,0.07412775605916977,0.743693470954895,0.7435732483863831,0.9914309978485107,0.4794190526008606,time_out,0.640500009059906,6.012499809265137,0.12367123365402222
